,Time,Sensor,Signal,Activity
5139,2010-01-19 13:57:17.062001,M015,ON,Other_Activity
5140,2010-01-19 13:57:17.343001,M003,OFF,Other_Activity
5141,2010-01-19 13:57:18.031001,M001,ON,Other_Activity
5142,2010-01-19 13:57:20.953001,M015,OFF,Other_Activity
5143,2010-01-19 13:57:22.359001,M001,OFF,Other_Activity
5144,2010-01-19 13:57:24.265001,M001,ON,Other_Activity
5145,2010-01-19 13:57:28.218001,M001,OFF,Other_Activity
5146,2010-01-19 13:57:41.453001,M015,ON,Other_Activity
5147,2010-01-19 13:57:43.109001,M001,ON,Other_Activity
5148,2010-01-19 13:57:45.750001,M015,OFF,Other_Activity
5149,2010-01-19 13:57:46.750001,D026,OPEN,Other_Activity
5150,2010-01-19 13:57:47.046001,M001,OFF,Other_Activity
5151,2010-01-19 13:57:48.328001,M001,ON,Other_Activity
5152,2010-01-19 13:57:49.640001,M015,ON,Other_Activity
5153,2010-01-19 13:57:52.640001,M001,OFF,Other_Activity
5154,2010-01-19 13:57:53.953001,M015,OFF,Other_Activity
5155,2010-01-19 13:58:07.828001,M001,ON,Other_Activity
5156,2010-01-19 13:58:12.140001,M001,OFF,Other_Activity
5157,2010-01-19 13:58:13.453001,D026,CLOSE,Other_Activity
5158,2010-01-19 13:58:14.156001,M001,ON,Other_Activity
5159,2010-01-19 13:58:18.031001,M001,OFF,Other_Activity
5160,2010-01-19 13:58:21.750001,M001,ON,Other_Activity
5161,2010-01-19 13:58:25.640001,M001,OFF,Other_Activity
5162,2010-01-19 13:58:32.546001,M015,ON,Other_Activity
5163,2010-01-19 13:58:36.546001,M015,OFF,Other_Activity
5164,2010-01-19 13:58:38.546001,M001,ON,Other_Activity
5165,2010-01-19 13:58:43.140001,M001,OFF,Other_Activity
5166,2010-01-19 13:58:44.125001,M001,ON,Other_Activity
5167,2010-01-19 13:58:48.140001,M001,OFF,Other_Activity
5168,2010-01-19 13:58:55.640001,M015,ON,Other_Activity
5169,2010-01-19 13:58:59.640001,M015,OFF,Other_Activity
5170,2010-01-19 13:58:59.921001,M001,ON,Other_Activity
5171,2010-01-19 13:59:04.234001,M001,OFF,Other_Activity
5172,2010-01-19 13:59:19.406001,M001,ON,Other_Activity
5173,2010-01-19 13:59:23.734001,M001,OFF,Other_Activity
5174,2010-01-19 13:59:25.750001,M001,ON,Other_Activity
5175,2010-01-19 13:59:30.046001,M001,OFF,Other_Activity
5176,2010-01-19 13:59:44.546001,M001,ON,Other_Activity
5177,2010-01-19 13:59:49.140001,M001,OFF,Other_Activity
5178,2010-01-19 13:59:51.156001,M001,ON,Other_Activity
5179,2010-01-19 13:59:54.140001,M015,ON,Other_Activity
5180,2010-01-19 13:59:55.453001,M001,OFF,Other_Activity
5181,2010-01-19 13:59:57.734001,M003,ON,Other_Activity
5182,2010-01-19 14:00:00.343001,M015,OFF,Other_Activity
5183,2010-01-19 14:00:01.640001,M015,ON,Other_Activity
5184,2010-01-19 14:00:02.046001,M003,OFF,Other_Activity
5185,2010-01-19 14:00:04.046001,M007,ON,Other_Activity
5186,2010-01-19 14:00:05.640001,M015,OFF,Other_Activity
5187,2010-01-19 14:00:07.937001,M007,OFF,Other_Activity
5188,2010-01-19 14:00:10.937001,M017,ON,Other_Activity
5189,2010-01-19 14:00:14.828001,M017,OFF,Other_Activity
5190,2010-01-19 14:01:12.343001,M007,ON,Other_Activity
5191,2010-01-19 14:01:15.609001,M015,ON,Other_Activity
5192,2010-01-19 14:01:16.640001,M007,OFF,Other_Activity
5193,2010-01-19 14:01:17.937001,M003,ON,Other_Activity
5194,2010-01-19 14:01:19.218001,M015,OFF,Other_Activity
5195,2010-01-19 14:01:21.812001,M003,OFF,Other_Activity
5196,2010-01-19 14:01:22.828001,M015,ON,Other_Activity
5197,2010-01-19 14:01:27.140001,M015,OFF,Other_Activity
5198,2010-01-19 14:01:49.218001,M001,ON,Other_Activity
5199,2010-01-19 14:01:53.234001,M001,OFF,Other_Activity
5200,2010-01-19 14:01:53.828001,M015,ON,Other_Activity
5201,2010-01-19 14:01:58.140001,M015,OFF,Other_Activity
5202,2010-01-19 14:02:28.812001,M015,ON,Other_Activity
5203,2010-01-19 14:02:33.125001,M015,OFF,Other_Activity
5204,2010-01-19 14:03:08.421001,M015,ON,Other_Activity
5205,2010-01-19 14:03:12.734001,M015,OFF,Other_Activity
5206,2010-01-19 14:03:14.437001,M001,ON,Other_Activity
5207,2010-01-19 14:03:18.312001,M001,OFF,Other_Activity
5208,2010-01-19 14:03:21.312001,M001,ON,Other_Activity
5209,2010-01-19 14:03:25.328001,M001,OFF,Other_Activity
5210,2010-01-19 14:03:28.234001,M001,ON,Other_Activity
5211,2010-01-19 14:03:32.234001,M001,OFF,Other_Activity
5212,2010-01-19 14:03:44.406001,M001,ON,Other_Activity
5213,2010-01-19 14:03:48.421001,M001,OFF,Other_Activity
5214,2010-01-19 14:04:23.703001,M001,ON,Other_Activity
5215,2010-01-19 14:04:27.609001,M001,OFF,Other_Activity
5216,2010-01-19 14:04:28.031001,M015,ON,Other_Activity
5217,2010-01-19 14:04:30.328001,M001,ON,Other_Activity
5218,2010-01-19 14:04:31.921001,M015,OFF,Other_Activity
5219,2010-01-19 14:04:34.218001,M001,OFF,Other_Activity
5220,2010-01-19 14:04:35.937001,M001,ON,Other_Activity
5221,2010-01-19 14:04:39.843001,M001,OFF,Other_Activity
5222,2010-01-19 14:04:41.234001,M015,ON,Other_Activity
5223,2010-01-19 14:04:45.125001,M015,OFF,Other_Activity
5224,2010-01-19 14:04:59.625001,M015,ON,Other_Activity
5225,2010-01-19 14:05:01.328001,M001,ON,Other_Activity
5226,2010-01-19 14:05:03.906001,M015,OFF,Other_Activity
5227,2010-01-19 14:05:04.921001,M003,ON,Other_Activity
5228,2010-01-19 14:05:05.218001,M001,OFF,Other_Activity
5229,2010-01-19 14:05:09.187001,M003,OFF,Other_Activity
5230,2010-01-19 14:05:13.828001,M003,ON,Other_Activity
5231,2010-01-19 14:05:15.531001,M015,ON,Other_Activity
5232,2010-01-19 14:05:18.125001,M003,OFF,Other_Activity
5233,2010-01-19 14:05:18.421001,M015,OFF,Other_Activity
5234,2010-01-19 14:05:19.125001,M001,ON,Other_Activity
5235,2010-01-19 14:05:20.406001,M015,ON,Other_Activity
5236,2010-01-19 14:05:23.125001,M001,OFF,Other_Activity
5237,2010-01-19 14:05:24.109001,M015,OFF,Other_Activity
5238,2010-01-19 14:06:01.718001,M015,ON,Other_Activity
5239,2010-01-19 14:06:02.015001,M003,ON,Other_Activity
5240,2010-01-19 14:06:05.625001,M015,OFF,Other_Activity
5241,2010-01-19 14:06:06.031001,M003,OFF,Other_Activity
5242,2010-01-19 14:06:07.906001,M003,ON,Other_Activity
5243,2010-01-19 14:06:12.625001,M015,ON,Other_Activity
5244,2010-01-19 14:06:13.203001,M003,OFF,Other_Activity
5245,2010-01-19 14:06:15.921001,M007,ON,Other_Activity
5246,2010-01-19 14:06:16.203001,M015,OFF,Other_Activity
5247,2010-01-19 14:06:19.500001,M007,OFF,Other_Activity
5248,2010-01-19 14:06:20.812001,M017,ON,Other_Activity
5249,2010-01-19 14:06:25.421001,M017,OFF,Other_Activity
5250,2010-01-19 14:06:52.218001,M017,ON,Other_Activity
5251,2010-01-19 14:06:54.781001,M010,ON,Other_Activity
5252,2010-01-19 14:06:56.109001,M017,OFF,Other_Activity
5253,2010-01-19 14:06:58.421001,M017,ON,Other_Activity
5254,2010-01-19 14:06:59.109001,M010,OFF,Other_Activity
5255,2010-01-19 14:07:00.718001,M010,ON,Other_Activity
5256,2010-01-19 14:07:02.703001,M017,OFF,Other_Activity
5257,2010-01-19 14:07:04.687001,M010,OFF,Other_Activity
5258,2010-01-19 14:07:10.312001,M010,ON,Other_Activity
5259,2010-01-19 14:07:14.328001,M010,OFF,Other_Activity
5260,2010-01-19 14:07:37.718001,M010,ON,Other_Activity
5261,2010-01-19 14:07:41.984001,M010,OFF,Other_Activity
5262,2010-01-19 14:10:31.015001,M010,ON,Other_Activity
5263,2010-01-19 14:10:34.906001,M010,OFF,Other_Activity
5264,2010-01-19 14:11:14.203001,M010,ON,Other_Activity
5265,2010-01-19 14:11:18.093001,M010,OFF,Other_Activity
5266,2010-01-19 14:11:20.093001,M010,ON,Other_Activity
5267,2010-01-19 14:11:24.390001,M010,OFF,Other_Activity
5268,2010-01-19 14:11:25.406001,M010,ON,Other_Activity
5269,2010-01-19 14:11:29.406001,M010,OFF,Other_Activity
5270,2010-01-19 14:11:32.984001,M010,ON,Other_Activity
5271,2010-01-19 14:11:37.000001,M010,OFF,Other_Activity
5272,2010-01-19 14:11:58.109001,M010,ON,Other_Activity
5273,2010-01-19 14:12:01.984001,M010,OFF,Other_Activity
5274,2010-01-19 14:12:03.703001,M010,ON,Other_Activity
5275,2010-01-19 14:12:07.593001,M010,OFF,Other_Activity
5276,2010-01-19 14:12:17.906001,M010,ON,Other_Activity
5277,2010-01-19 14:12:21.781001,M010,OFF,Other_Activity
5278,2010-01-19 14:12:36.406001,M010,ON,Other_Activity
5279,2010-01-19 14:12:40.296001,M010,OFF,Other_Activity
5280,2010-01-19 14:12:58.078001,M010,ON,Other_Activity
5281,2010-01-19 14:13:02.390001,M010,OFF,Other_Activity
5282,2010-01-19 14:13:14.578001,M010,ON,Other_Activity
5283,2010-01-19 14:13:18.578001,M010,OFF,Other_Activity
5284,2010-01-19 14:13:20.609001,M010,ON,Other_Activity
5285,2010-01-19 14:13:24.906001,M010,OFF,Other_Activity
5286,2010-01-19 14:13:27.781001,M010,ON,Other_Activity
5287,2010-01-19 14:13:32.078001,M010,OFF,Other_Activity
5288,2010-01-19 14:13:47.578001,M013,ON,Other_Activity
5289,2010-01-19 14:13:51.578001,M013,OFF,Other_Activity
5290,2010-01-19 14:13:51.875001,M010,ON,Other_Activity
5291,2010-01-19 14:13:52.890001,M017,ON,Other_Activity
5292,2010-01-19 14:13:55.890001,M010,OFF,Other_Activity
5293,2010-01-19 14:13:57.156001,M017,OFF,Other_Activity
5294,2010-01-19 14:13:58.484001,M017,ON,Other_Activity
5295,2010-01-19 14:14:02.500001,M017,OFF,Other_Activity
5296,2010-01-19 14:14:05.500001,M007,ON,Other_Activity
5297,2010-01-19 14:14:08.796001,M015,ON,Other_Activity
5298,2010-01-19 14:14:09.687001,M007,OFF,Other_Activity
5299,2010-01-19 14:14:12.390001,M003,ON,Other_Activity
5300,2010-01-19 14:14:12.687001,M015,OFF,Other_Activity
5301,2010-01-19 14:14:16.703001,M003,OFF,Other_Activity
5302,2010-01-19 14:14:19.281001,M003,ON,Other_Activity
5303,2010-01-19 14:14:19.578001,M015,ON,Other_Activity
5304,2010-01-19 14:14:23.593001,M015,OFF,Other_Activity
5305,2010-01-19 14:14:23.875001,M003,OFF,Other_Activity
5306,2010-01-19 14:15:27.000001,M015,ON,Other_Activity
5307,2010-01-19 14:15:29.578001,M003,ON,Other_Activity
5308,2010-01-19 14:15:30.296001,D028,OPEN,Other_Activity
5309,2010-01-19 14:15:30.890001,M015,OFF,Other_Activity
5310,2010-01-19 14:15:32.875001,M015,ON,Other_Activity
5311,2010-01-19 14:15:33.593001,M003,OFF,Other_Activity
5312,2010-01-19 14:15:35.875001,M003,ON,Other_Activity
5313,2010-01-19 14:15:37.203001,M015,OFF,Other_Activity
5314,2010-01-19 14:15:39.468001,M015,ON,Other_Activity
5315,2010-01-19 14:15:39.765001,M003,OFF,Other_Activity
5316,2010-01-19 14:15:40.187001,D028,CLOSE,Other_Activity
5317,2010-01-19 14:15:43.078001,M003,ON,Other_Activity
5318,2010-01-19 14:15:43.484001,M015,OFF,Other_Activity
5319,2010-01-19 14:15:47.390001,M003,OFF,Other_Activity
5320,2010-01-19 14:15:51.390001,M003,ON,Other_Activity
5321,2010-01-19 14:15:55.312001,M003,OFF,Other_Activity
5322,2010-01-19 14:16:07.890001,M015,ON,Other_Activity
5323,2010-01-19 14:16:11.812001,M015,OFF,Other_Activity
5324,2010-01-19 14:16:12.187001,D023,OPEN,Other_Activity
5325,2010-01-19 14:16:28.671001,M015,ON,Other_Activity
5326,2010-01-19 14:16:32.984001,M015,OFF,Other_Activity
5327,2010-01-19 14:16:46.187001,M015,ON,Other_Activity
5328,2010-01-19 14:16:50.453001,M015,OFF,Other_Activity
5329,2010-01-19 14:16:55.671001,D023,CLOSE,Other_Activity
5330,2010-01-19 14:17:00.390001,M015,ON,Other_Activity
5331,2010-01-19 14:17:04.265001,M015,OFF,Other_Activity
5332,2010-01-19 14:17:22.484001,M015,ON,Other_Activity
5333,2010-01-19 14:17:24.062001,M003,ON,Other_Activity
5334,2010-01-19 14:17:26.390001,D028,OPEN,Other_Activity
5335,2010-01-19 14:17:27.046001,M015,OFF,Other_Activity
5336,2010-01-19 14:17:28.062001,M003,OFF,Other_Activity
5337,2010-01-19 14:17:32.687001,M015,ON,Other_Activity
5338,2010-01-19 14:17:34.000001,M003,ON,Other_Activity
5339,2010-01-19 14:17:35.265001,D028,CLOSE,Other_Activity
5340,2010-01-19 14:17:36.687001,M015,OFF,Other_Activity
5341,2010-01-19 14:17:37.968001,M003,OFF,Other_Activity
5342,2010-01-19 14:17:38.578001,M015,ON,Other_Activity
5343,2010-01-19 14:17:39.984001,M003,ON,Other_Activity
5344,2010-01-19 14:17:42.578001,M015,OFF,Other_Activity
5345,2010-01-19 14:17:43.890001,M003,OFF,Other_Activity
5346,2010-01-19 14:17:48.171001,M003,ON,Other_Activity
5347,2010-01-19 14:17:48.890001,M015,ON,Other_Activity
5348,2010-01-19 14:17:52.187001,M003,OFF,Other_Activity
5349,2010-01-19 14:17:53.187001,M015,OFF,Other_Activity
5350,2010-01-19 14:17:54.109001,M003,ON,Other_Activity
5351,2010-01-19 14:17:56.062001,M007,ON,Other_Activity
5352,2010-01-19 14:17:56.484001,M015,ON,Other_Activity
5353,2010-01-19 14:17:58.062001,M003,OFF,Other_Activity
5354,2010-01-19 14:18:00.343001,M007,OFF,Other_Activity
5355,2010-01-19 14:18:00.703001,M015,OFF,Other_Activity
5356,2010-01-19 14:18:01.671001,M017,ON,Other_Activity
5357,2010-01-19 14:18:05.984001,M017,OFF,Other_Activity
5358,2010-01-19 14:18:06.984001,M009,ON,Other_Activity
5359,2010-01-19 14:18:08.687001,M010,ON,Other_Activity
5360,2010-01-19 14:18:10.000001,M017,ON,Other_Activity
5361,2010-01-19 14:18:10.984001,M009,OFF,Other_Activity
5362,2010-01-19 14:18:12.578001,M010,OFF,Other_Activity
5363,2010-01-19 14:18:13.906001,M017,OFF,Other_Activity
5364,2010-01-19 14:18:36.640001,M013,ON,Other_Activity
5365,2010-01-19 14:18:40.687001,M013,OFF,Other_Activity
5366,2010-01-19 14:18:42.687001,M010,ON,Other_Activity
5367,2010-01-19 14:18:46.906001,M010,OFF,Other_Activity
5368,2010-01-19 14:18:47.562001,M017,ON,Other_Activity
5369,2010-01-19 14:18:51.578001,M017,OFF,Other_Activity
5370,2010-01-19 14:18:58.187001,M017,ON,Other_Activity
5371,2010-01-19 14:19:02.484001,M017,OFF,Other_Activity
5372,2010-01-19 14:19:03.078001,M010,ON,Other_Activity
5373,2010-01-19 14:19:07.359001,M010,OFF,Other_Activity
5374,2010-01-19 14:19:09.078001,M010,ON,Other_Activity
5375,2010-01-19 14:19:13.000001,M010,OFF,Other_Activity
5376,2010-01-19 14:19:14.265001,M010,ON,Other_Activity
5377,2010-01-19 14:19:18.281001,M010,OFF,Other_Activity
5378,2010-01-19 14:19:33.484001,M010,ON,Other_Activity
5379,2010-01-19 14:19:37.781001,M010,OFF,Other_Activity
5380,2010-01-19 14:21:06.156001,M010,ON,Other_Activity
5381,2010-01-19 14:21:10.171001,M010,OFF,Other_Activity
5382,2010-01-19 14:21:37.875001,M010,ON,Other_Activity
5383,2010-01-19 14:21:42.156001,M010,OFF,Other_Activity
5384,2010-01-19 14:34:45.531001,M010,ON,Other_Activity
5385,2010-01-19 14:34:49.828001,M010,OFF,Other_Activity
5386,2010-01-19 14:34:51.109001,M010,ON,Other_Activity
5387,2010-01-19 14:34:55.421001,M010,OFF,Other_Activity
5388,2010-01-19 14:43:36.093001,M010,ON,Other_Activity
5389,2010-01-19 14:43:40.093001,M010,OFF,Other_Activity
5390,2010-01-19 14:44:38.781001,M010,ON,Other_Activity
5391,2010-01-19 14:44:43.093001,M010,OFF,Other_Activity
5392,2010-01-19 14:45:38.187001,M010,ON,Other_Activity
5393,2010-01-19 14:45:41.890001,M010,OFF,Other_Activity
5394,2010-01-19 14:45:44.781001,M010,ON,Other_Activity
5395,2010-01-19 14:45:49.093001,M017,ON,Other_Activity
5396,2010-01-19 14:45:49.484001,M010,OFF,Other_Activity
5397,2010-01-19 14:45:53.390001,M017,OFF,Other_Activity
5398,2010-01-19 14:45:57.671001,M017,ON,Other_Activity
5399,2010-01-19 14:46:01.984001,M017,OFF,Other_Activity
5400,2010-01-19 14:46:04.265001,M017,ON,Other_Activity
5401,2010-01-19 14:46:06.250001,M010,ON,Other_Activity
5402,2010-01-19 14:46:08.296001,M017,OFF,Other_Activity
5403,2010-01-19 14:46:10.218001,M010,OFF,Other_Activity
5404,2010-01-19 15:29:48.640001,D030,OPEN,Enter_Home
5405,2010-01-19 15:29:53.203001,M006,ON,Enter_Home
5406,2010-01-19 15:29:55.546001,M015,ON,Enter_Home
5407,2010-01-19 15:29:57.234001,M006,OFF,Enter_Home
5408,2010-01-19 15:29:57.531001,M007,ON,Other_Activity
5409,2010-01-19 15:29:59.546001,M015,OFF,Other_Activity
5410,2010-01-19 15:29:59.828001,M017,ON,Other_Activity
5411,2010-01-19 15:30:01.546001,M007,OFF,Other_Activity
5412,2010-01-19 15:30:02.843001,M009,ON,Other_Activity
5413,2010-01-19 15:30:03.828001,M017,OFF,Other_Activity
5414,2010-01-19 15:30:06.781001,M009,OFF,Other_Activity
5415,2010-01-19 15:30:12.406001,M017,ON,Other_Activity
5416,2010-01-19 15:30:16.343001,M017,OFF,Other_Activity
5417,2010-01-19 15:30:23.265001,M017,ON,Other_Activity
5418,2010-01-19 15:30:27.531001,M017,OFF,Other_Activity
5419,2010-01-19 15:32:39.937001,M017,ON,Other_Activity
5420,2010-01-19 15:32:42.859001,M007,ON,Other_Activity
5421,2010-01-19 15:32:43.234001,M015,ON,Other_Activity
5422,2010-01-19 15:32:43.812001,M017,OFF,Other_Activity
5423,2010-01-19 15:32:46.812001,M007,OFF,Other_Activity
5424,2010-01-19 15:32:47.109001,M015,OFF,Other_Activity
5425,2010-01-19 15:32:49.093001,M015,ON,Other_Activity
5426,2010-01-19 15:32:53.140001,M006,ON,Other_Activity
5427,2010-01-19 15:32:53.437001,M015,OFF,Other_Activity
5428,2010-01-19 15:32:56.406001,D030,CLOSE,Other_Activity
5429,2010-01-19 15:32:57.000001,M006,OFF,Other_Activity
5430,2010-01-19 15:59:27.906001,M010,ON,Other_Activity
5431,2010-01-19 15:59:31.843001,M010,OFF,Other_Activity
5432,2010-01-19 15:59:58.921001,M010,ON,Other_Activity
5433,2010-01-19 16:00:02.828001,M010,OFF,Other_Activity
5434,2010-01-19 16:00:04.500001,M010,ON,Other_Activity
5435,2010-01-19 16:00:08.421001,M010,OFF,Other_Activity
5436,2010-01-19 16:00:09.843001,M010,ON,Other_Activity
5437,2010-01-19 16:00:14.140001,M010,OFF,Other_Activity
5438,2010-01-19 16:00:18.000001,M017,ON,Other_Activity
5439,2010-01-19 16:00:22.031001,M017,OFF,Other_Activity
5440,2010-01-19 16:00:25.343001,M017,ON,Other_Activity
5441,2010-01-19 16:00:27.906001,M008,ON,Other_Activity
5442,2010-01-19 16:00:29.640001,M017,OFF,Other_Activity
5443,2010-01-19 16:00:31.921001,M008,OFF,Other_Activity
5444,2010-01-19 16:00:33.906001,M004,ON,Personal_Hygiene
5445,2010-01-19 16:00:36.234001,M008,ON,Personal_Hygiene
5446,2010-01-19 16:00:38.156001,M004,OFF,Personal_Hygiene
5447,2010-01-19 16:00:40.140001,M008,OFF,Personal_Hygiene
5448,2010-01-19 16:00:41.468001,M004,ON,Personal_Hygiene
5449,2010-01-19 16:00:45.421001,M004,OFF,Personal_Hygiene
5450,2010-01-19 16:00:53.343001,M004,ON,Personal_Hygiene
5451,2010-01-19 16:00:57.656001,M004,OFF,Personal_Hygiene
5452,2010-01-19 16:00:59.937001,M004,ON,Personal_Hygiene
5453,2010-01-19 16:01:03.937001,M004,OFF,Personal_Hygiene
5454,2010-01-19 16:01:19.734001,M004,ON,Personal_Hygiene
5455,2010-01-19 16:01:24.015001,M004,OFF,Personal_Hygiene
5456,2010-01-19 16:02:50.156001,M004,ON,Personal_Hygiene
5457,2010-01-19 16:02:54.109001,M004,OFF,Personal_Hygiene
5458,2010-01-19 16:03:00.046001,M004,ON,Personal_Hygiene
5459,2010-01-19 16:03:04.015001,M004,OFF,Personal_Hygiene
5460,2010-01-19 16:03:15.937001,M016,ON,Personal_Hygiene
5461,2010-01-19 16:03:19.812001,M016,OFF,Personal_Hygiene
5462,2010-01-19 16:03:26.812001,M004,ON,Personal_Hygiene
5463,2010-01-19 16:03:29.390001,M016,ON,Personal_Hygiene
5464,2010-01-19 16:03:30.718001,M004,OFF,Personal_Hygiene
5465,2010-01-19 16:03:33.421001,M016,OFF,Personal_Hygiene
5466,2010-01-19 16:03:34.015001,M004,ON,Personal_Hygiene
5467,2010-01-19 16:03:38.031001,M004,OFF,Personal_Hygiene
5468,2010-01-19 16:04:11.031001,M004,ON,Personal_Hygiene
5469,2010-01-19 16:04:15.031001,M004,OFF,Personal_Hygiene
5470,2010-01-19 16:04:24.218001,M004,ON,Personal_Hygiene
5471,2010-01-19 16:04:28.531001,M004,OFF,Personal_Hygiene
5472,2010-01-19 16:04:29.531001,M008,ON,Personal_Hygiene
5473,2010-01-19 16:04:29.812001,M004,ON,Personal_Hygiene
5474,2010-01-19 16:04:33.421001,M008,OFF,Personal_Hygiene
5475,2010-01-19 16:04:34.125001,M004,OFF,Personal_Hygiene
5476,2010-01-19 16:04:36.109001,M008,ON,Other_Activity
5477,2010-01-19 16:04:40.015001,M008,OFF,Other_Activity
5478,2010-01-19 16:04:42.343001,M017,ON,Other_Activity
5479,2010-01-19 16:04:46.609001,M017,OFF,Other_Activity
5480,2010-01-19 16:04:49.328001,M009,ON,Other_Activity
5481,2010-01-19 16:04:51.328001,M011,ON,Other_Activity
5482,2010-01-19 16:04:51.625001,M010,ON,Other_Activity
5483,2010-01-19 16:04:52.250001,M017,ON,Other_Activity
5484,2010-01-19 16:04:53.218001,M009,OFF,Other_Activity
5485,2010-01-19 16:04:55.546001,M011,OFF,Other_Activity
5486,2010-01-19 16:04:55.906001,M010,OFF,Other_Activity
5487,2010-01-19 16:04:56.203001,M017,OFF,Other_Activity
5488,2010-01-19 16:04:56.921001,M010,ON,Other_Activity
5489,2010-01-19 16:04:59.203001,M017,ON,Other_Activity
5490,2010-01-19 16:05:00.828001,M010,OFF,Other_Activity
5491,2010-01-19 16:05:03.531001,M017,OFF,Other_Activity
5492,2010-01-19 16:05:04.125001,M007,ON,Other_Activity
5493,2010-01-19 16:05:08.125001,M007,OFF,Other_Activity
5494,2010-01-19 16:05:08.421001,M015,ON,Other_Activity
5495,2010-01-19 16:05:08.750001,M006,ON,Other_Activity
5496,2010-01-19 16:05:09.718001,D030,OPEN,Leave_Home
5497,2010-01-19 16:05:12.406001,M015,OFF,Leave_Home
5498,2010-01-19 16:05:13.015001,M006,OFF,Leave_Home
5499,2010-01-19 16:05:21.328001,M015,ON,Leave_Home
5500,2010-01-19 16:05:21.953001,M006,ON,Leave_Home
5501,2010-01-19 16:05:25.203001,M015,OFF,Leave_Home
5502,2010-01-19 16:05:25.906001,M006,OFF,Leave_Home
5503,2010-01-19 16:05:27.625001,D030,CLOSE,Leave_Home
5504,2010-01-19 16:47:22.078001,D030,OPEN,Enter_Home
5505,2010-01-19 16:47:25.390001,M006,ON,Enter_Home
5506,2010-01-19 16:47:29.281001,M006,OFF,Enter_Home
5507,2010-01-19 16:47:31.984001,M006,ON,Enter_Home
5508,2010-01-19 16:47:34.859001,M015,ON,Enter_Home
5509,2010-01-19 16:47:36.171001,M006,OFF,Enter_Home
5510,2010-01-19 16:47:38.875001,M015,OFF,Other_Activity
5511,2010-01-19 16:47:41.468001,M015,ON,Other_Activity
5512,2010-01-19 16:47:42.468001,M003,ON,Other_Activity
5513,2010-01-19 16:47:45.468001,M015,OFF,Other_Activity
5514,2010-01-19 16:47:46.781001,M003,OFF,Other_Activity
5515,2010-01-19 16:47:53.078001,M007,ON,Other_Activity
5516,2010-01-19 16:47:57.375001,M007,OFF,Other_Activity
5517,2010-01-19 16:48:15.796001,M003,ON,Other_Activity
5518,2010-01-19 16:48:17.781001,M015,ON,Other_Activity
5519,2010-01-19 16:48:20.078001,M003,OFF,Other_Activity
5520,2010-01-19 16:48:21.078001,M003,ON,Other_Activity
5521,2010-01-19 16:48:21.781001,M015,OFF,Other_Activity
5522,2010-01-19 16:48:23.375001,M015,ON,Other_Activity
5523,2010-01-19 16:48:25.078001,M003,OFF,Other_Activity
5524,2010-01-19 16:48:26.062001,D029,OPEN,Other_Activity
